HTER,FAR,FRR,Balanced Accuracy,AUC,loss
0.28832307843269533,0.34690930816433296,0.2297368487010577,0.711676921560105,0.7909260733983922,0.545804931473732
0.20440489907947465,0.2046892908704667,0.2041205072884826,0.7955951009154172,0.8826545960875172,0.430347576135397
0.1695197324414991,0.1527992808232333,0.18624018405976492,0.8304802675542643,0.912061137257302,0.37672717452049254
0.15206074338420209,0.1315429905812848,0.17257849618711937,0.8479392566119948,0.9273232663405468,0.3432870765119791
0.14009169175259414,0.11897186662026275,0.16121151688492555,0.8599083082439063,0.9349422256092274,0.32538638166189193
0.13403361548256368,0.11120745181312967,0.1568597791519977,0.8659663845140816,0.9395133383096824,0.31292753596305845
0.12869507780272504,0.10741017963803867,0.1499799759674114,0.8713049221940581,0.9435695030268858,0.30228391188681125
0.12282251261542046,0.1023000601297279,0.14334496510111303,0.8771774873815115,0.9475568768114379,0.29114508562088015
0.11668964082027942,0.09589620996822809,0.13748307167233076,0.8833103591768026,0.9511549242432503,0.2804563282608986
0.11731761049634368,0.09163842933795997,0.14299679165472737,0.8826823895007226,0.9512269697705962,0.2800286931470036
0.11495676256351228,0.09081343788133343,0.13910008724569115,0.8850432374336163,0.9532897123865313,0.27387891901135447
0.11113899482574119,0.0876650113520908,0.13461297829939156,0.8888610051714807,0.9547630299546291,0.26922757374346257
0.10932016725245564,0.08729155826241256,0.13134877624249872,0.8906798327448076,0.9564210563655762,0.26390475206822156
0.10924795840859255,0.08757069184365403,0.13092522497353107,0.8907520415886756,0.9564070775519987,0.2641697985753417
0.10469956170295447,0.08352325377335963,0.1258758696325493,0.8953004382944303,0.9585782855484376,0.25721614039838314
0.10347819243892699,0.08558626213864058,0.1213701227392134,0.8965218075584878,0.9598822019043878,0.25354077119529245
0.10380599538129463,0.0814548162839758,0.12615717447861347,0.8961940046161074,0.9592227476940947,0.25457781212031844
0.10309079681505266,0.07989248114487935,0.12628911248522598,0.8969092031823687,0.9601106501620815,0.2512584495812655
0.10194304155977175,0.0783469004363595,0.125539182683184,0.8980569584376821,0.9605810427675785,0.24938836041539908
0.09916005262004261,0.07590618336696585,0.12241392187311938,0.9008399473774815,0.9625082238883316,0.24356944088339805
0.09934736820317688,0.07572611512581677,0.122968621280537,0.9006526317943411,0.9625485719798381,0.24311140480041504
0.09632420822574142,0.07371595185103008,0.11893246460045276,0.9036757917718499,0.9644870600621874,0.23668981998860836
0.09635774380254783,0.07439048760805379,0.11832499999704188,0.9036422561950439,0.9645507556454835,0.23668926101624965
0.09545727625324409,0.07385694600842146,0.11705760649806671,0.9045427237443717,0.9651338046785619,0.23460253136903048
0.09626199988437839,0.07352312988231467,0.11900086988644212,0.9037380001132191,0.964734395080384,0.23560453425347805
0.09334821981249078,0.06978076731266117,0.11691567231232038,0.9066517801851746,0.9665244403536783,0.2293051004163921
0.09486561958371245,0.07049718807369489,0.11923405109373,0.9051343804139143,0.965164110686942,0.23352903673648834
0.09443715679619478,0.07124491375043698,0.11762939984195259,0.9055628432014446,0.9656951875077647,0.2323848755851388
0.09189504253102374,0.06922654141927584,0.11456354364277163,0.9081049574666796,0.9662431603347111,0.22979817503243685
0.09127217336150041,0.06788876418336728,0.11465558253963354,0.9087278266362175,0.9672231763531115,0.2260630869060755
0.09140392173640513,0.0681858019264258,0.11462204154638446,0.9085960782613118,0.9671623810069521,0.22667402492314578
0.0913313748332106,0.06799129150752005,0.11467145815890116,0.9086686251645079,0.9670308982242688,0.22650118150264026
0.09047456841748122,0.065685192614725,0.11526394422023745,0.90952543158026,0.9679187930760905,0.22370172374621033
0.08959770271974382,0.06689674143929535,0.11229866400019231,0.9104022972780175,0.9674973180742475,0.2253915048763156
0.09066401907573705,0.06783271105149892,0.11349532709997519,0.9093359809219987,0.9682652859487093,0.22295307968184352
0.0913690741199263,0.06638351030440016,0.11635463793545243,0.9086309258777903,0.9676940220658137,0.22479434767067433
0.08888501651870578,0.06607775614947153,0.11169227688794003,0.9111149834790722,0.9691225032678484,0.21959284366220236
0.09004092395110433,0.0663077500922422,0.11377409780996647,0.9099590760466467,0.9681936703519006,0.22258751383572817
0.0904722480038124,0.06625300240026388,0.11469149360736093,0.9095277519939273,0.9679231488600424,0.22325707921087742
0.08788365822591898,0.06466448856334092,0.11110282788849703,0.912116341771888,0.9694087547792504,0.21819678474515677
0.0877457268022504,0.06492756534020619,0.11056388826429461,0.9122542731955594,0.9696113353806236,0.21743417034745216
0.08803383094400055,0.06320813967935666,0.11285952220864445,0.9119661690538027,0.9692743323643098,0.21796047103255986
0.08636018872812717,0.06226481360538195,0.1104555638508724,0.913639811269717,0.9699518288930766,0.21553066881000996
0.08578028078076508,0.062285814341689325,0.10927474721984085,0.9142197192170919,0.9705832691895455,0.2135879502207041
0.08583267305433724,0.06190191387405548,0.109763432234619,0.9141673269435161,0.9705513062265506,0.2135684801518917
0.08534418889725001,0.06071401690808314,0.10997436088641689,0.9146558111006197,0.9705758791450715,0.21245956267416477
0.08485628047365984,0.06185154628711089,0.1078610146602088,0.9151437195242198,0.9709016668163937,0.21199918610528112
0.08498924860377619,0.06157998650284707,0.1083985107047053,0.9150107513940999,0.971293967694838,0.21038776152729988
0.08484402272979413,0.061028159132652866,0.10865988632693539,0.9151559772680871,0.9710028473794369,0.21175576556026934
0.08512262915785573,0.05859355545448992,0.11165170286122156,0.9148773708400146,0.9702234701044432,0.21336139251589775
