HTER,FAR,FRR,Balanced Accuracy,AUC,loss
0.28768850784410105,0.5516992045706333,0.023677811117568826,0.7123114921272367,0.9076302049720767,0.22369691802412273
0.22930317555012028,0.4344592500325938,0.024147101067646767,0.7706968244272693,0.9432457276510465,0.18235103865116833
0.210497128461349,0.3976861894021603,0.023308067520537722,0.7895028715179457,0.9539766231165658,0.16680050859227777
0.19889368461492982,0.3757876252065089,0.021999744023350736,0.8011063153655053,0.9598054684726336,0.15683148639425634
0.19363914152644854,0.36638776982063964,0.02089051323225742,0.8063608584544799,0.9639575915584329,0.1493759116061032
0.1769075944862386,0.33343662841303207,0.020378560559445123,0.8230924054963953,0.969582987301899,0.1378720468878746
0.16975515148878806,0.3189753124347717,0.020534990542804436,0.8302448484945917,0.9726532336540697,0.13195635884851217
0.16017378599710874,0.29996901143477234,0.020378560559445123,0.8398262139872537,0.9747380942090955,0.1273312605932355
0.14985700817948003,0.27961987395107735,0.020094142407882733,0.8501429918059353,0.977233798120804,0.12152888837642968
0.1433928528487535,0.2674310504836865,0.019354655213820526,0.8566071471372967,0.9793518312453358,0.11627374010104687
0.13377108608325974,0.2489412250543393,0.018600947112180195,0.8662289139037508,0.9823422357434003,0.10795921257063747
0.12373988762232785,0.2298316289402095,0.017648146304446194,0.8762601123656764,0.9841994765780571,0.10281877580322325
0.12188057556798008,0.22611300483151398,0.017648146304446194,0.8781194244202162,0.9852399604964603,0.09934822090547532
0.11607846657639236,0.21475054227716656,0.017406390875618166,0.8839215334123925,0.985558520724712,0.09821669667037204
0.109770354160647,0.20214853835325394,0.017392169968040046,0.8902296458287888,0.9870971389007309,0.09320988219436258
