HTER,FAR,FRR,Balanced Accuracy,AUC,loss
0.29246135349411917,0.5592397479021547,0.025682959086083666,0.7075386464768147,0.903443906023736,0.22883259008526802
0.22815981884089648,0.4321867575217243,0.024132880160068648,0.7718401811366105,0.943426429834219,0.1821614752188325
0.21158993785729313,0.3991323209999863,0.024047554714599934,0.7884100621219217,0.9534401015159804,0.16750147848278285
0.19928475957332809,0.3757876252065089,0.022781893940147305,0.8007152404071014,0.9599366640937562,0.15646310817748307
0.19330004023214473,0.36494163822281356,0.02165844224147587,0.8066999597488529,0.9636666747708652,0.14947495683580636
0.17557820477336483,0.32992459453259737,0.021231815014132287,0.8244217952094444,0.9698511808977166,0.13758844097480177
0.16609489832256868,0.3112281788749893,0.02096161777014802,0.833905101661208,0.9731807652789937,0.13085844690166415
0.1560442428808114,0.29222187787499,0.019866607886632824,0.8439557571039549,0.975711427269263,0.12511153644546866
0.1530333024583164,0.2849912198858598,0.021075385030772973,0.8469666975268146,0.9767532853906451,0.12262908994909376
0.14464810243806045,0.2696002478804255,0.01969595699569539,0.8553518975478753,0.9792570464945927,0.11624351688809693
0.1324727867028403,0.2463588472010785,0.018586726204602076,0.8675272132843037,0.982761488840387,0.10676596042718739
0.12249207459383922,0.22611300483151398,0.018871144356164465,0.8775079253943484,0.9839468802962223,0.10317534520328045
0.11690405335267955,0.21557690319021,0.01823120351514909,0.8830959466360568,0.9853284765019201,0.09913963248990476
0.11021869981773588,0.20256171880977566,0.017875680825696107,0.8897813001716752,0.9865724261913781,0.09529488886147737
0.1023528890311106,0.18562132009238494,0.019084457969836256,0.8976471109591668,0.987997345412958,0.09042214379268698
