HTER,FAR,FRR,Balanced Accuracy,AUC,loss
0.33970593042904546,0.6589195330380209,0.02049232782007008,0.6602940695367772,0.8625508445737665,0.26020239338576795
0.28537864964509335,0.5490135316032421,0.021743767686944585,0.7146213503263968,0.9153779554917734,0.215807719014585
0.26800263886602815,0.5150294390543302,0.02097583867772614,0.7319973611072227,0.9282980128573957,0.2012261117592454
0.2495461042567063,0.4775333126249836,0.021558895888429033,0.750453895718477,0.9380793994327258,0.18864060552865267
0.24319830374255394,0.46431153801628844,0.02208506946881945,0.7568016962333085,0.9422910752314817,0.18321451882570983
0.24140078528473666,0.46203904550541897,0.020762525064054346,0.7585992146912526,0.9441823369544264,0.18034889548569918
0.23169065748809797,0.44220638359237613,0.02117493138381981,0.7683093424889126,0.9478970698142368,0.17512127640098332
0.22530510421742922,0.430430740581507,0.02017946785335145,0.7746948957601966,0.950383287245092,0.17131169636026025
0.22104828610833624,0.4215473607662899,0.020549211450382555,0.7789517138697457,0.9525545088555292,0.16800881226360798
0.22311380132256672,0.4252659848749854,0.02096161777014802,0.7768861986553203,0.9537823463639343,0.1658677887044847
0.2121858505861082,0.403367420679334,0.021004280492882377,0.7878141493929096,0.9569595895849304,0.1607936346963048
0.20930522074208502,0.39861584542933415,0.0199945960548359,0.7906947792371852,0.9588786350333102,0.15783304009363056
0.20420930812453414,0.3877698584456389,0.020648757803429393,0.7957906918552917,0.9603884970388145,0.15552339611947535
0.20080955419256075,0.38105567602716084,0.020563432357960675,0.7991904457876124,0.9615666700730156,0.15337847513332964
0.19560847208033763,0.3698998037010743,0.021317140459601005,0.8043915279004064,0.9634596629538553,0.15007322202026843
0.1939879408304906,0.36680095027716136,0.02117493138381981,0.8060120591504145,0.9632748366927955,0.14968836359530688
0.19480835249487935,0.3696932134728134,0.0199234915169453,0.8051916474858852,0.9633330893847618,0.14978229181021452
0.19158261114654887,0.3627724408260745,0.02039278146702324,0.8084173888345698,0.9649303935930771,0.1467850156903267
0.19604078341065548,0.37217229621194375,0.01990927060936718,0.8039592165699811,0.9648757875701598,0.14750595970675348
0.18493765888541966,0.34924078087498805,0.020634536895851274,0.8150623410963962,0.9657769452276876,0.145229054967314
0.18114980461937533,0.34190682777172743,0.02039278146702324,0.818850195362821,0.9676517334078127,0.14111471390537916
0.18084405510644577,0.34190682777172743,0.019781282441164106,0.8191559448757549,0.9683431168873449,0.14077489473074675
0.17752025471723212,0.33467616978259723,0.020364339651867003,0.8224797452653378,0.9698729404580883,0.1377827770985663
0.17674179260017028,0.3329201528423799,0.020563432357960675,0.823258207382489,0.9699397292200822,0.13778615854531526
0.1771306670709975,0.33436628444020594,0.019895049701789062,0.8228693329115918,0.9700790613567587,0.13713676281794906
0.17509805560841424,0.3297180043043365,0.02047810691249196,0.824901944374411,0.9708182327265231,0.13530508912689984
0.17015411103773165,0.3198016733478151,0.020506548727648198,0.8298458889456055,0.9711609197285088,0.13490388113446533
0.17105532524974928,0.32166098540216287,0.020449665097335718,0.8289446747334923,0.9717575346157508,0.13338409842886031
0.16977874429907516,0.3194917880054238,0.020065700592726495,0.8302212556842812,0.9725988545839692,0.13174536771066486
0.17056470393830417,0.32166098540216287,0.01946842247444548,0.8294352960449444,0.9721474079728324,0.13306107382550836
0.16456124079170284,0.3097820472771633,0.019340434306242407,0.8354387591921602,0.9734683556286713,0.12969270992167295
0.16019214273414858,0.3005887821195549,0.019795503348742225,0.839807857250186,0.9744316153623518,0.12754720345884563
0.1604451444462274,0.3012085528043375,0.019681736088117272,0.839554855538076,0.9746953697904492,0.1272935139965266
0.1629961058600046,0.30699307919564167,0.01899913252436754,0.8370038941240049,0.974658619592557,0.1264258930951357
0.1588279748890858,0.2979031091521637,0.019752840626007868,0.8411720250953878,0.9751107683619237,0.12641958309039472
0.1563440431450863,0.29346141924455516,0.01922666704561745,0.8436559568396205,0.9754963751529417,0.12482934806123376
0.15766477413065846,0.2953207312989029,0.02000881696241402,0.8423352258539467,0.9761433199488607,0.12358885195218026
0.15388629176732313,0.28850325376629443,0.019269329768351807,0.8461137082176393,0.9768056461230724,0.12217345205638558
0.15403787274581332,0.28901972933694664,0.019056016154680017,0.845962127239124,0.976432872816101,0.1226349646538496
0.15615690989765083,0.292944943673903,0.019368876121398645,0.8438430900870816,0.9761738902729608,0.12371334949955344
