HTER,FAR,FRR,Balanced Accuracy,AUC,loss
0.3394034068714742,0.6565792191017786,0.02222759464116972,0.6605965930944606,0.8627791167470509,0.2613237163752317
0.28665012363804154,0.5512290848428807,0.022071162433202438,0.7133498763333348,0.9131501782861848,0.2177334809333086
0.2650659056962086,0.5085726089125622,0.021559202479854957,0.7349340942773743,0.927413249335349,0.20196120838820936
0.24821933107391905,0.47428217305574444,0.022156489092093685,0.7517806689014304,0.9368733983221699,0.19053916729986667
0.24007968601590537,0.45827308402620603,0.021886288005604736,0.7599203139602728,0.9426625628693646,0.18258915159255265
0.2330013276310407,0.4443296839037048,0.02167297135837662,0.7669986723458591,0.9466775543691007,0.17745546091273426
0.23028110487412073,0.43978516830822295,0.02077704144001853,0.76971889510302,0.9490700813060302,0.17417857633531095
0.22314851033149102,0.42480892373220314,0.02148809693077892,0.776851489646418,0.9510221871404164,0.17042434357106687
0.22080478418629085,0.41985127035531383,0.021758298017267867,0.7791952157918723,0.9532350561619858,0.16711318899393082
0.21717482754598744,0.41375748807955404,0.02059216701242083,0.7828251724324988,0.9548718057282536,0.16465116798356175
0.20984313746594485,0.3987812435035343,0.0209050314283554,0.7901568625133125,0.958651109726282,0.15837630644887685
0.2031487490460908,0.38483784338103305,0.021459654711148503,0.7968512509338828,0.9601592678226507,0.15607985888272524
0.20198490352435633,0.383391861146107,0.020577945902605622,0.7980150964556981,0.9616640983085787,0.153375617480278
0.197365545703153,0.37409626106443955,0.020634830341866455,0.8026344542773811,0.9626968575706765,0.1519556348182261
0.1951539090213183,0.3697583143596614,0.020549503682975208,0.8048460909594404,0.9632990684000953,0.15020254897028207
0.1917563695562599,0.3631481098571423,0.020364629255377506,0.8082436304248415,0.9644973577377722,0.14871171015426515
0.19179939568408874,0.36356124763854974,0.020037543729627728,0.8082006042969936,0.9642607000808244,0.14828182927146555
0.18997920232055546,0.35963643871517903,0.020321965925931884,0.8100207976607277,0.9650177839663775,0.14696012173220516
0.1848090122396111,0.34858500306252993,0.02103302141669227,0.8151909877422376,0.9670519028030005,0.14309349204674363
0.1841009678287297,0.3479652963904188,0.020236639267040637,0.8158990321531567,0.9673645065034888,0.14280541084520518
0.1796402733521996,0.3391861185355106,0.02009442816888856,0.8203597266301412,0.9689870966503579,0.1391442973885685
0.180295895597232,0.3408386696611404,0.019753121533323575,0.819704104385026,0.9689201823775521,0.13944695390611886
0.17530455778412737,0.33102664735271364,0.01958246821554108,0.8246954421986384,0.9699379721663298,0.13715256433784961
0.1779697644401092,0.33567444739354735,0.02026508148667105,0.8220302355424117,0.970392279487856,0.13639370709136128
0.17079896884144571,0.3217310472710462,0.019866890411845237,0.8292010311417981,0.9709704398677688,0.13538582912236452
0.16916401270389333,0.3182193761290829,0.020108649278703768,0.8308359872795301,0.9719697078434117,0.13344504226446152
0.16617400600527427,0.3121255938533231,0.02022241815722543,0.8338259939784631,0.971974203165307,0.1328681213568896
0.1657185676928044,0.31171245607191567,0.019724679313693157,0.8342814322909577,0.9725288286513373,0.1317880477350205
0.16684722323838405,0.31357157608824915,0.020122870388518975,0.8331527767452793,0.9725954124397691,0.13179514703266323
0.16035301875109254,0.30086758930997026,0.01983844819221482,0.8396469812332289,0.973585764681413,0.12920991911813617
0.15878953096099943,0.29776905594941444,0.019810005972584404,0.8412104690234823,0.9741917290789098,0.12782157646529377
0.1592176154489885,0.2994216070750442,0.01901362382293277,0.8407823845354134,0.9750373232894912,0.1266266949944198
0.15682562095937458,0.2941541003620993,0.019497141556649833,0.843174379025296,0.9757173962374098,0.12519346605204046
0.1549736114979487,0.29043586032943236,0.01951136266646504,0.8450263884869138,0.9761073788148025,0.12389982250444591
0.15683984206918977,0.2941541003620993,0.019525583776280248,0.8431601579154806,0.9758303734222553,0.1243411494627595
0.1549646326047184,0.2903325758840805,0.019596689325356288,0.8450353673801488,0.9765417770232327,0.12283310786783695
0.15171304091445748,0.2839289402722651,0.019497141556649833,0.8482869590707411,0.9769968238953468,0.12185719073750079
0.14745704699030837,0.27545961575341255,0.01945447822720421,0.8525429529953279,0.9772356774373572,0.12100141647160054
0.1504290959024668,0.2813468291384686,0.01951136266646504,0.8495709040828651,0.9775200188485961,0.1200052256155759
0.14736310423657004,0.27576946908946814,0.018956739383671938,0.8526368957490538,0.9781239951989815,0.11888102522753179
