HTER,FAR,FRR,Balanced Accuracy,AUC,loss
0.22017248532954778,0.3192522205826015,0.12109275007649405,0.7798275146531043,0.8606515126939578,0.4385631431400776
0.1832206734937764,0.337430282964529,0.029011064023023822,0.8167793264885916,0.9409558717934254,0.2461394756346941
0.1690361314083698,0.3142945672057122,0.02377769561102737,0.8309638685752303,0.9602734075780825,0.17625094503462316
0.15986654428390315,0.2995248915203961,0.020208197047410222,0.840133455700485,0.9682287135940104,0.14556068789213897
0.14258394032913724,0.2666804378985044,0.018487442759770083,0.8574160596569593,0.97519700819811,0.12583534852191805
0.1329810808465033,0.24839909107122504,0.017563070621781578,0.867018919140544,0.979319866125451,0.11420450742766261
0.11955145466926563,0.22257797973325985,0.016524929605271414,0.8804485453191224,0.9836047979962295,0.10368683635666967
0.1085894451505364,0.20109481510007282,0.016084075200999973,0.8914105548389643,0.985534336888744,0.09670838930234313
0.10046697793581026,0.1864284238601086,0.014505532011511911,0.8995330220544591,0.9886087676570237,0.08800993866659701
0.0858480750970867,0.1585416236151062,0.013154526579067174,0.9141519248946324,0.9908506355807913,0.07927840643711388
0.07419037393896856,0.13633546786445616,0.01204528001348097,0.9258096260539052,0.9933708609454007,0.0698371703606099
0.0672287411660979,0.12373476553152915,0.010722716800666648,0.932771258827436,0.9943972264364773,0.06426796752791852
0.05694856497532556,0.10338772979721259,0.010509400153438531,0.9430514350192605,0.995400789240162,0.058580956966802475
0.05352180334746367,0.09791365419356396,0.00912995250136338,0.946478196647415,0.9962484207033061,0.05358714154213667
0.04493569887021044,0.08159471182796997,0.008276685912450914,0.955064301125517,0.9969914340330365,0.04812619845494628
0.03847964109254608,0.06982028505785785,0.007138997127234294,0.9615203589037975,0.9977246863231799,0.042455063720885665
0.03348004998297755,0.060731253866894104,0.006228846099060997,0.9665199500138419,0.998228594942776,0.03795372800212354
0.029664130519926814,0.053398058246911996,0.005930202792941634,0.9703358694772735,0.9985333588195048,0.03486852673487738
0.0265554755245844,0.047820698197911515,0.005290252851257286,0.9734445244729084,0.9987599587353392,0.03151006523543037
0.022967456616960195,0.04090064035933685,0.005034272874583546,0.9770325433808917,0.9990543380586293,0.02846156640322879
0.02010465996350493,0.03594298698244753,0.004266332944562327,0.9798953400346087,0.9992103369648638,0.025736215820582584
0.01775454886016356,0.031811609168373105,0.0036974885519540164,0.9822454511381673,0.9993631617522896,0.023092124150134622
0.015005521085229954,0.026853955791483787,0.0031570863789761217,0.9849944789133608,0.9994966076704372,0.02089996620719321
0.015536164421804466,0.027886800245002397,0.003185528598606537,0.9844638355767328,0.9994371946585099,0.020248570882482456
0.012758694427240445,0.02292914686811308,0.0025882419863678115,0.987241305571557,0.9995289642938748,0.018050782522978263
0.010737899986354767,0.019314191280797956,0.002161608691911579,0.9892621000126325,0.9997236144492563,0.01572642579297535
0.011172369432485021,0.020140466843612842,0.002204272021357202,0.9888276305664592,0.999713425248803,0.015638673778041266
0.009509333873685449,0.01704193348305702,0.001976734264313878,0.9904906661254205,0.9997130205890473,0.014408184090210125
0.008638526643102237,0.015286097912075388,0.0019909553741290858,0.9913614733560943,0.9998260418384757,0.013073055085772648
0.007937229988745232,0.01425325345855678,0.0016212065189336843,0.9920627700105071,0.9998534456027627,0.012198729866184295
