HTER,FAR,FRR,Balanced Accuracy,AUC,loss
0.22260517656040824,0.3396343352608579,0.10557601785995854,0.7773948234212998,0.8634610568407678,0.4143428569257259
0.18546921176204004,0.34170023754346657,0.029238185980613517,0.814530788220104,0.9440261383307327,0.23594210457801817
0.16701622172947025,0.3098853423912937,0.024147101067646767,0.8329837782543532,0.9614045728795066,0.1727539981544018
0.1565898734420272,0.29211858276085956,0.021061164123194854,0.8434101265427358,0.9686249775964886,0.1440864269480109
0.14434384023729455,0.26929036253803423,0.019397317936554883,0.8556561597486594,0.9752309226183307,0.1270858689762652
0.12735295516797301,0.23654581135868755,0.018160098977258492,0.8726470448196808,0.9811449854520233,0.11229155060723424
0.11782814719957689,0.21908893707064467,0.01656735732850912,0.8821718527889899,0.9848303363685034,0.1021952342018485
0.10844141247750023,0.2010122920978192,0.015870532857181267,0.8915585875120051,0.9867442478356842,0.0952626112498343
0.09711230170452703,0.17973349858695037,0.014491104822103685,0.9028876982860872,0.9893306300476519,0.08636706070974469
0.08588422459676431,0.15814481973369024,0.0136236294598384,0.914115775394971,0.9914602061834172,0.07838893206119538
0.07515206583504284,0.13841545293477786,0.011888678735307832,0.9248479341577238,0.9932745492632958,0.07070951113794
0.06558756976823969,0.1203388079619524,0.010836331574526995,0.934412430225468,0.9949158477977671,0.06303226125631481
0.055326575337137966,0.10071273627717046,0.009940414397105472,0.9446734246575899,0.9956717644661514,0.05750447491258383
0.051062320667226636,0.09337878317390984,0.00874585816054344,0.9489376793278883,0.9967784128426833,0.05126536778341979
0.04184849828500734,0.07581861377173653,0.007878382798278157,0.9581515017110208,0.9973723953710385,0.045620470947586
0.034668774677534965,0.06259683916304133,0.006740710192028603,0.9653312253191841,0.99801629723647,0.04013182170819491
0.03021176361856277,0.05443652514673727,0.005987002090388274,0.9697882363785831,0.9985247875934998,0.03580650492208078
0.028279859714160742,0.05102778638043303,0.005531933047888453,0.9717201402831644,0.9985159518576167,0.03345941457850859
0.022820600777960397,0.041318045652172494,0.004323155903748302,0.9771793992198748,0.9990622618083363,0.028924808084825053
0.020822441340536908,0.03739283131521611,0.004252051365857705,0.9791775586575016,0.999097824359934,0.02711000011684373
0.016383399950226425,0.029439107527172905,0.003327692373279943,0.9836166000482294,0.9993432756676485,0.02365088616106659
0.015464603137925198,0.027786385701086005,0.0031428205747643908,0.9845353968606174,0.9994867113169085,0.02141746411542408
0.013710460578249664,0.024377646934781772,0.003043274221717555,0.9862895394204696,0.9995907262166827,0.01958985871835612
0.013030444570449135,0.02334469579347746,0.0027161933474208083,0.9869695554283259,0.9996226384268556,0.018353847749112175
0.010863508622630007,0.019522776570651504,0.0022042406746085094,0.9891364913763461,0.9997511686377107,0.016140742232557386
0.010525181465082474,0.018903005885868917,0.0021473570442960316,0.9894748185339259,0.9997495586682131,0.015391455015935935
0.009350021247996967,0.01683710360326029,0.0018629388927336435,0.9906499787511203,0.9997518678580399,0.014490555936819874
0.0080019486910541,0.014254725749999511,0.0017491716321086882,0.9919980513081972,0.9998331647073904,0.012864274784782902
0.007747459666811617,0.013944840407608218,0.0015500789260150163,0.9922525403324571,0.9998250171747094,0.01254809410974849
0.007234732857243057,0.013118479494564768,0.0013509862199213446,0.9927652671420698,0.9998556822461021,0.011405547992163338
