HTER,FAR,FRR,Balanced Accuracy,AUC,loss
0.21696058260879675,0.32565585619441684,0.10826530902317665,0.7830394173736158,0.8692396294546922,0.4130278074026108
0.1771681033539294,0.32359016728737966,0.030746039420479168,0.822831896629141,0.9397126960680802,0.23335857129096985
0.1663196996745019,0.3079942160392487,0.024645183309755042,0.8336803003094173,0.9598420755302324,0.16968539212942124
0.15113382078149268,0.28021070023959815,0.02205694132338723,0.8488661792038797,0.9680122066709559,0.14226428077816963
0.14025895191357074,0.26079322451344833,0.019724679313693157,0.859741048072821,0.9747438862138716,0.1257154841929674
0.12752236909422618,0.23672794874646477,0.01831678944198759,0.8724776308934183,0.9799767677122984,0.113339889190346
0.11443363240776364,0.21245610408877752,0.01641116072674975,0.885566367581148,0.9826155789487835,0.10433872276321053
0.10623222349228743,0.1969634372859984,0.015501009698576453,0.8937677764974308,0.985953971258576,0.09578564042374492
0.0950905817625454,0.1753769882074595,0.014804175317631275,0.9049094182282924,0.9887221083746802,0.08717365570403636
0.08266198394093371,0.15182813466723527,0.01349583321463216,0.9173380160511295,0.9909216339060493,0.07853064192719758
0.07113486670624158,0.13055153892475196,0.011718194487731192,0.9288651332869331,0.9932921425051675,0.069109747838974
0.0611117588872926,0.11144391653465772,0.010779601239927479,0.9388882411068755,0.9946596861101132,0.06279593300502748
0.05479116445125591,0.10008262754595304,0.009499701356558782,0.945208835543508,0.9959063862677038,0.0561680509287864
0.048219106658363965,0.08779177854908161,0.008646434767646316,0.9517808933370409,0.9966356668700824,0.051111771532706914
0.042676519440728436,0.07777318734995113,0.007579851531505734,0.9573234805552013,0.9972786315636759,0.04595673231165856
0.03208570997072743,0.05794257384239387,0.006228846099060997,0.9679142900262361,0.998181888687822,0.038754186635278166
0.03170324554565632,0.05763272050633828,0.005773770584974349,0.9682967544513263,0.9984101542449008,0.03618552347272635
0.02801194219268025,0.05050609377705989,0.005517790608300609,0.9719880578046722,0.9986651537846021,0.03276813381267712
0.024775297209000968,0.04492873372805942,0.004621860689942521,0.9752247027886459,0.9989692207065072,0.029354663049057126
0.022068569965129778,0.03955794256976266,0.004579197360496897,0.9779314300327948,0.9990554587678617,0.027110091150924564
0.01784174385737751,0.031914893613724966,0.0037685941010300555,0.9821582561409475,0.9993037230360224,0.02370787718319334
0.014567677760837503,0.026234249119372624,0.002901106402302382,0.9854323222377871,0.9994428863338389,0.021054746285732836
0.014508924983253969,0.026130964674020762,0.0028868852924871743,0.985491075015376,0.9996031617078724,0.019320241010934113
0.01350639108768848,0.02416856021233541,0.002844221963041551,0.9864936089110432,0.9995640000439706,0.018541374740703033
0.012617988869027862,0.022619293532057497,0.002616684205998227,0.9873820111297854,0.9996958706532689,0.01703198326122947
0.009938561103230803,0.017971493491223765,0.0019056287152378394,0.9900614388958275,0.9997961763328079,0.01443045688252896
0.009009001095064056,0.016112373474890272,0.0019056287152378394,0.9909909989040904,0.9997667235654022,0.013546222212840802
0.008953984994125929,0.016215657920242134,0.001692312068009723,0.9910460150050246,0.9997788449978287,0.01316691857620608
0.007787545537302341,0.013840115677149337,0.0017349753974553463,0.9922124544619706,0.9997992542439438,0.012390767977247015
0.008181219992309675,0.014769675685316083,0.0015927642993032686,0.9918187800069163,0.9998746524178335,0.011661679603462108
